Date,GOLD,gold_lag_1,gold_lag_2,gold_lag_3,gold_lag_4,gold_lag_5,gold_lag_6,gold_lag_7,gold_lag_8,gold_lag_9,gold_lag_10,stoxx50e,n225,SP500,NASDAQCOM,DJIA,DFEDTARU,VIXCLS,DTWEXBGS,DEXSZUS,DEXJPUS,DEXUSEU,DEXUSUK,DEXCHUS,CPIAUCSL,PPIACO,ADPMNUSNERSA,PAYEMS,JTSJOL,UNRATE,POILBREUSDM,A191RL1Q225SBEA,USSTHPI,Sum_of_new_cases
22/4/2014,1283.81,1289.77,1294.3,1295.12,1302.53,1302.64,1327.99,1318.42,1318.95,1311.8,1308.66,3199.689941,14388.76953,1879.55,4161.46,16514.37,0.25,13.19,94.0802,0.8851,102.6,1.3804,1.6833,6.2373,235.547,205.7,103242000,137714,4373,6.7,108.838,2.9,328.89,0
23/4/2014,1283.91,1283.81,1289.77,1294.3,1295.12,1302.53,1302.64,1327.99,1318.42,1318.95,1311.8,3175.969971,14546.26953,1875.39,4126.97,16501.65,0.25,13.27,94.149,0.8828,102.26,1.3814,1.6768,6.2374,235.547,205.7,103242000,137714,4373,6.7,108.838,2.9,328.89,0
24/4/2014,1293.36,1283.91,1283.81,1289.77,1294.3,1295.12,1302.53,1302.64,1327.99,1318.42,1318.95,3189.810059,14404.99023,1878.61,4148.34,16501.65,0.25,13.32,94.1294,0.8817,102.34,1.3828,1.6797,6.2484,235.547,205.7,103242000,137714,4373,6.7,108.838,2.9,328.89,0
25/4/2014,1303.25,1293.36,1283.91,1283.81,1289.77,1294.3,1295.12,1302.53,1302.64,1327.99,1318.42,3147.399902,14429.25977,1863.4,4075.56,16361.46,0.25,14.06,94.1623,0.8809,102.12,1.3838,1.681,6.2534,235.547,205.7,103242000,137714,4373,6.7,108.838,2.9,328.89,0
28/4/2014,1296.74,1303.25,1293.36,1283.91,1283.81,1289.77,1294.3,1295.12,1302.53,1302.64,1327.99,3165.840088,14288.23047,1869.43,4074.4,16448.74,0.25,13.97,94.1374,0.8807,102.46,1.3844,1.6812,6.252,235.547,205.7,103242000,137714,4373,6.7,108.838,2.9,328.89,0
30/4/2014,1291.6,1295.92,1296.74,1303.25,1293.36,1283.91,1283.81,1289.77,1294.3,1295.12,1302.53,3198.389893,14304.11035,1883.95,4114.56,16580.84,0.25,13.41,93.8896,0.88,102.14,1.387,1.6883,6.2591,235.547,205.7,103242000,137714,4373,6.7,108.838,2.9,328.89,0
2/5/2014,1299.7,1284.31,1291.6,1295.92,1296.74,1303.25,1293.36,1283.91,1283.81,1289.77,1294.3,3177.889893,14457.50977,1881.14,4123.9,16512.89,0.25,12.91,93.8182,0.8789,102.34,1.3864,1.6865,6.2591,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
7/5/2014,1289.88,1308.05,1310.28,1299.7,1284.31,1291.6,1295.92,1296.74,1303.25,1293.36,1283.91,3159.669922,14033.4502,1878.21,4067.67,16518.54,0.25,13.4,93.4337,0.8758,101.72,1.3917,1.6964,6.2349,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
8/5/2014,1289.43,1289.88,1308.05,1310.28,1299.7,1284.31,1291.6,1295.92,1296.74,1303.25,1293.36,3204.300049,14163.78027,1875.63,4051.5,16550.97,0.25,13.43,93.3686,0.8784,101.66,1.3864,1.6944,6.2272,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
9/5/2014,1288.91,1289.43,1289.88,1308.05,1310.28,1299.7,1284.31,1291.6,1295.92,1296.74,1303.25,3184.090088,14199.58984,1878.48,4071.87,16583.34,0.25,12.92,93.6614,0.886,101.74,1.3763,1.6849,6.227,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
12/5/2014,1295.8,1288.91,1289.43,1289.88,1308.05,1310.28,1299.7,1284.31,1291.6,1295.92,1296.74,3206.969971,14149.51953,1896.65,4143.86,16695.47,0.25,12.23,93.6537,0.8876,102.1,1.376,1.6871,6.2364,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
13/5/2014,1293.63,1295.8,1288.91,1289.43,1289.88,1308.05,1310.28,1299.7,1284.31,1291.6,1295.92,3211.780029,14425.44043,1897.45,4130.17,16715.44,0.25,12.13,93.6755,0.8894,102.2,1.3711,1.6838,6.2283,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
14/5/2014,1305.97,1293.63,1295.8,1288.91,1289.43,1289.88,1308.05,1310.28,1299.7,1284.31,1291.6,3210.419922,14405.75977,1888.53,4100.63,16613.97,0.25,12.17,93.5968,0.8894,101.75,1.3718,1.6784,6.2282,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
15/5/2014,1296.22,1305.97,1293.63,1295.8,1288.91,1289.43,1289.88,1308.05,1310.28,1299.7,1284.31,3163.219971,14298.20996,1870.85,4069.29,16446.81,0.25,13.17,93.7065,0.8898,101.44,1.3712,1.6791,6.2291,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
16/5/2014,1293.52,1296.22,1305.97,1293.63,1295.8,1288.91,1289.43,1289.88,1308.05,1310.28,1299.7,3172.719971,14096.58984,1877.86,4090.59,16491.31,0.25,12.44,93.6073,0.891,101.5,1.3708,1.6827,6.2327,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
19/5/2014,1292.97,1293.52,1296.22,1305.97,1293.63,1295.8,1288.91,1289.43,1289.88,1308.05,1310.28,3169.899902,14006.44043,1885.08,4125.82,16511.86,0.25,12.42,93.502,0.8916,101.26,1.3716,1.6822,6.2368,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
20/5/2014,1294.37,1292.97,1293.52,1296.22,1305.97,1293.63,1295.8,1288.91,1289.43,1289.88,1308.05,3163.929932,14075.25,1872.83,4096.89,16374.31,0.25,12.96,93.6699,0.8916,101.26,1.3702,1.6847,6.2377,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
21/5/2014,1292.04,1294.37,1292.97,1293.52,1296.22,1305.97,1293.63,1295.8,1288.91,1289.43,1289.88,3187.080078,14042.16992,1888.03,4131.54,16533.06,0.25,11.91,93.7629,0.8951,101.44,1.3657,1.6869,6.2335,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
22/5/2014,1294.1,1292.04,1294.37,1292.97,1293.52,1296.22,1305.97,1293.63,1295.8,1288.91,1289.43,3187.629883,14337.79004,1892.49,4154.34,16543.08,0.25,12.03,93.6944,0.8948,101.76,1.3652,1.6859,6.2348,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
23/5/2014,1292.61,1294.1,1292.04,1294.37,1292.97,1293.52,1296.22,1305.97,1293.63,1295.8,1288.91,3203.280029,14462.16992,1900.53,4185.81,16606.27,0.25,11.36,93.7042,0.8958,101.88,1.3628,1.6822,6.2363,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
27/5/2014,1264.95,1292.91,1292.61,1294.1,1292.04,1294.37,1292.97,1293.52,1296.22,1305.97,1293.63,3244.280029,14636.51953,1911.91,4237.07,16675.5,0.25,11.51,93.8418,0.8977,102.14,1.3618,1.68,6.2471,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
28/5/2014,1258.14,1264.95,1292.91,1292.61,1294.1,1292.04,1294.37,1292.97,1293.52,1296.22,1305.97,3246.23999,14670.9502,1909.78,4225.07,16633.18,0.25,11.68,93.8793,0.8982,101.78,1.3596,1.6709,6.2535,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
30/5/2014,1249.68,1255.56,1258.14,1264.95,1292.91,1292.61,1294.1,1292.04,1294.37,1292.97,1293.52,3244.600098,14632.37988,1923.57,4242.62,16717.17,0.25,11.4,93.7606,0.8944,101.77,1.364,1.6764,6.2471,236.028,207,103296000,137968,4388,6.7,107.8680952,2.9,328.89,0
2/6/2014,1243.93,1249.68,1255.56,1258.14,1264.95,1292.91,1292.61,1294.1,1292.04,1294.37,1292.97,3247.800049,14935.91992,1924.97,4237.2,16743.63,0.25,11.58,94.0006,0.898,102.3,1.3606,1.6756,6.2471,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
3/6/2014,1244.95,1243.93,1249.68,1255.56,1258.14,1264.95,1292.91,1292.61,1294.1,1292.04,1294.37,3241.040039,15034.25,1924.24,4234.08,16722.34,0.25,11.87,94.0536,0.8964,102.42,1.3624,1.6753,6.2536,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
4/6/2014,1243.94,1244.95,1243.93,1249.68,1255.56,1258.14,1264.95,1292.91,1292.61,1294.1,1292.04,3237.929932,15067.95996,1927.88,4251.64,16737.53,0.25,12.08,94.1239,0.8956,102.69,1.3619,1.6747,6.2494,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
5/6/2014,1253.63,1243.94,1244.95,1243.93,1249.68,1255.56,1258.14,1264.95,1292.91,1292.61,1294.1,3267.050049,15079.37012,1940.46,4296.23,16836.11,0.25,11.68,93.9732,0.8944,102.44,1.3618,1.6796,6.2548,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
6/6/2014,1253.23,1253.63,1243.94,1244.95,1243.93,1249.68,1255.56,1258.14,1264.95,1292.91,1292.61,3294.280029,15077.24023,1949.44,4321.4,16924.28,0.25,10.73,93.9069,0.8938,102.5,1.3639,1.6794,6.2498,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
10/6/2014,1259.9,1252.34,1253.23,1253.63,1243.94,1244.95,1243.93,1249.68,1255.56,1258.14,1264.95,3313.800049,14994.7998,1950.79,4338,16945.92,0.25,10.99,94.0638,0.8996,102.37,1.3543,1.6753,6.224,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
11/6/2014,1261.07,1259.9,1252.34,1253.23,1253.63,1243.94,1244.95,1243.93,1249.68,1255.56,1258.14,3289.090088,15069.48047,1943.89,4331.93,16843.88,0.25,11.6,93.9744,0.8998,101.94,1.3532,1.6795,6.2277,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
12/6/2014,1273.46,1261.07,1259.9,1252.34,1253.23,1253.63,1243.94,1244.95,1243.93,1249.68,1255.56,3284.280029,14973.53027,1930.11,4297.63,16734.19,0.25,12.56,93.8155,0.8982,101.83,1.3556,1.6853,6.2175,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
13/6/2014,1276.96,1273.46,1261.07,1259.9,1252.34,1253.23,1253.63,1243.94,1244.95,1243.93,1249.68,3282.840088,15097.83984,1936.16,4310.65,16775.74,0.25,12.18,93.9168,0.9008,102.06,1.3522,1.6953,6.209,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
16/6/2014,1272,1276.96,1273.46,1261.07,1259.9,1252.34,1253.23,1253.63,1243.94,1244.95,1243.93,3261.419922,14933.29004,1937.78,4321.11,16781.01,0.25,12.65,93.8639,0.8969,101.82,1.3578,1.6988,6.225,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
17/6/2014,1270.58,1272,1276.96,1273.46,1261.07,1259.9,1252.34,1253.23,1253.63,1243.94,1244.95,3275.330078,14975.96973,1941.99,4337.23,16808.49,0.25,12.06,94.0829,0.8998,102.18,1.3543,1.6965,6.2263,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
18/6/2014,1277.71,1270.58,1272,1276.96,1273.46,1261.07,1259.9,1252.34,1253.23,1253.63,1243.94,3279.199951,15115.7998,1956.98,4362.84,16906.62,0.25,10.61,94.0525,0.8976,102.16,1.3567,1.6951,6.2309,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
19/6/2014,1320.39,1277.71,1270.58,1272,1276.96,1273.46,1261.07,1259.9,1252.34,1253.23,1253.63,3314.800049,15361.16016,1959.48,4359.33,16921.46,0.25,10.62,93.752,0.8932,101.84,1.362,1.7046,6.2287,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
20/6/2014,1314.82,1320.39,1277.71,1270.58,1272,1276.96,1273.46,1261.07,1259.9,1252.34,1253.23,3302.360107,15349.41992,1962.87,4368.04,16947.08,0.25,10.85,93.7591,0.896,102.14,1.3586,1.7014,6.224,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
23/6/2014,1317.52,1314.82,1320.39,1277.71,1270.58,1272,1276.96,1273.46,1261.07,1259.9,1252.34,3282.580078,15369.28027,1962.61,4368.68,16937.26,0.25,10.98,93.628,0.8948,101.9,1.3593,1.701,6.225,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
24/6/2014,1318.29,1317.52,1314.82,1320.39,1277.71,1270.58,1272,1276.96,1273.46,1261.07,1259.9,3284.810059,15376.24023,1949.98,4350.36,16818.13,0.25,12.13,93.7093,0.8955,102.13,1.3588,1.6971,6.2308,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
25/6/2014,1319.18,1318.29,1317.52,1314.82,1320.39,1277.71,1270.58,1272,1276.96,1273.46,1261.07,3252.310059,15266.61035,1959.53,4379.76,16867.51,0.25,11.59,93.5851,0.8918,101.75,1.3638,1.6986,6.2343,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
26/6/2014,1316.58,1319.18,1318.29,1317.52,1314.82,1320.39,1277.71,1270.58,1272,1276.96,1273.46,3233.189941,15308.49023,1957.22,4379.05,16846.13,0.25,11.63,93.5471,0.8933,101.66,1.361,1.7018,6.2235,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
27/6/2014,1316.17,1316.58,1319.18,1318.29,1317.52,1314.82,1320.39,1277.71,1270.58,1272,1276.96,3227.850098,15095,1960.96,4397.93,16851.84,0.25,11.26,93.3983,0.8919,101.39,1.3631,1.7016,6.218,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
30/6/2014,1327.33,1316.17,1316.58,1319.18,1318.29,1317.52,1314.82,1320.39,1277.71,1270.58,1272,3228.23999,15162.09961,1960.23,4408.18,16826.6,0.25,11.57,93.2058,0.8868,101.28,1.369,1.7105,6.2036,236.468,208.3,103801000,138293,4566,6.2,108.0036364,2.9,328.89,0
1/7/2014,1326.46,1327.33,1316.17,1316.58,1319.18,1318.29,1317.52,1314.82,1320.39,1277.71,1270.58,3258.709961,15326.2002,1973.32,4458.65,16956.07,0.25,11.15,93.1365,0.8871,101.51,1.3681,1.7147,6.1995,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
2/7/2014,1326.86,1326.46,1327.33,1316.17,1316.58,1319.18,1318.29,1317.52,1314.82,1320.39,1277.71,3252.25,15369.96973,1974.62,4457.73,16976.24,0.25,10.82,93.2478,0.8886,101.76,1.3656,1.7165,6.2101,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
3/7/2014,1319.53,1326.86,1326.46,1327.33,1316.17,1316.58,1319.18,1318.29,1317.52,1314.82,1320.39,3289.75,15348.29004,1985.44,4485.93,17068.26,0.25,10.32,93.3149,0.8934,102.19,1.361,1.7152,6.2115,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
7/7/2014,1319.94,1320.55,1319.53,1326.86,1326.46,1327.33,1316.17,1316.58,1319.18,1318.29,1317.52,3230.919922,15379.44043,1977.65,4451.53,17024.21,0.25,11.33,93.3803,0.8934,101.84,1.3604,1.7128,6.2036,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
8/7/2014,1319.24,1319.94,1320.55,1319.53,1326.86,1326.46,1327.33,1316.17,1316.58,1319.18,1318.29,3184.379883,15314.41016,1963.71,4391.46,16906.62,0.25,11.98,93.323,0.8924,101.53,1.3614,1.7127,6.201,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
9/7/2014,1327.83,1319.24,1319.94,1320.55,1319.53,1326.86,1326.46,1327.33,1316.17,1316.58,1319.18,3203.100098,15302.65039,1972.83,4419.03,16985.61,0.25,11.65,93.228,0.8918,101.7,1.363,1.713,6.1994,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
10/7/2014,1335.75,1327.83,1319.24,1319.94,1320.55,1319.53,1326.86,1326.46,1327.33,1316.17,1316.58,3150.590088,15216.46973,1964.68,4396.2,16915.07,0.25,12.59,93.3152,0.8926,101.26,1.36,1.7122,6.2023,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
11/7/2014,1338.7,1335.75,1327.83,1319.24,1319.94,1320.55,1319.53,1326.86,1326.46,1327.33,1316.17,3157.050049,15164.04004,1967.57,4415.49,16943.81,0.25,12.08,93.4171,0.8926,101.33,1.3598,1.7108,6.2034,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
14/7/2014,1307.15,1338.7,1335.75,1327.83,1319.24,1319.94,1320.55,1319.53,1326.86,1326.46,1327.33,3185.860107,15296.82031,1977.1,4440.42,17055.42,0.25,11.82,93.4101,0.8918,101.58,1.362,1.7079,6.2059,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
15/7/2014,1294.05,1307.15,1338.7,1335.75,1327.83,1319.24,1319.94,1320.55,1319.53,1326.86,1326.46,3153.75,15395.16016,1973.28,4416.39,17060.68,0.25,11.96,93.5796,0.8953,101.62,1.3573,1.7149,6.2075,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
16/7/2014,1299.21,1294.05,1307.15,1338.7,1335.75,1327.83,1319.24,1319.94,1320.55,1319.53,1326.86,3202.939941,15379.2998,1981.57,4425.97,17138.2,0.25,11,93.5991,0.8984,101.69,1.353,1.7131,6.2035,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
17/7/2014,1319.2,1299.21,1294.05,1307.15,1338.7,1335.75,1327.83,1319.24,1319.94,1320.55,1319.53,3157.820068,15370.25977,1958.12,4363.45,16976.81,0.25,14.54,93.6586,0.8973,101.3,1.353,1.7104,6.2033,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
18/7/2014,1310.88,1319.2,1299.21,1294.05,1307.15,1338.7,1335.75,1327.83,1319.24,1319.94,1320.55,3164.209961,15215.70996,1978.22,4432.15,17100.18,0.25,12.06,93.6608,0.8989,101.37,1.3515,1.7069,6.2075,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
22/7/2014,1306.42,1312.49,1310.88,1319.2,1299.21,1294.05,1307.15,1338.7,1335.75,1327.83,1319.24,3189.219971,15343.28027,1983.53,4456.02,17113.54,0.25,12.24,93.6306,0.9022,101.54,1.347,1.7058,6.2025,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
23/7/2014,1304.59,1306.42,1312.49,1310.88,1319.2,1299.21,1294.05,1307.15,1338.7,1335.75,1327.83,3193.129883,15328.55957,1987.01,4473.7,17086.63,0.25,11.52,93.5951,0.9024,101.5,1.3462,1.7036,6.1982,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
24/7/2014,1293.66,1304.59,1306.42,1312.49,1310.88,1319.2,1299.21,1294.05,1307.15,1338.7,1335.75,3220.070068,15284.41992,1987.98,4472.11,17083.8,0.25,11.84,93.6836,0.9024,101.82,1.3468,1.6981,6.1944,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
25/7/2014,1307.22,1293.66,1304.59,1306.42,1312.49,1310.88,1319.2,1299.21,1294.05,1307.15,1338.7,3174.98999,15457.87012,1978.34,4449.56,16960.57,0.25,12.69,93.8294,0.9045,101.81,1.3431,1.6972,6.1913,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
28/7/2014,1304.05,1307.22,1293.66,1304.59,1306.42,1312.49,1310.88,1319.2,1299.21,1294.05,1307.15,3171.550049,15529.40039,1978.91,4444.91,16982.59,0.25,12.56,93.83,0.9037,101.82,1.344,1.6991,6.187,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
29/7/2014,1299.11,1304.05,1307.22,1293.66,1304.59,1306.42,1312.49,1310.88,1319.2,1299.21,1294.05,3190.540039,15618.07031,1969.95,4442.7,16912.11,0.25,13.28,94.0443,0.9068,102.12,1.341,1.6939,6.18,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
30/7/2014,1296.3,1299.11,1304.05,1307.22,1293.66,1304.59,1306.42,1312.49,1310.88,1319.2,1299.21,3169.22998,15646.23047,1970.07,4462.9,16880.36,0.25,13.33,94.3473,0.9096,102.9,1.3378,1.6903,6.1712,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
31/7/2014,1282.59,1296.3,1299.11,1304.05,1307.22,1293.66,1304.59,1306.42,1312.49,1310.88,1319.2,3115.51001,15620.76953,1930.67,4369.77,16563.3,0.25,16.95,94.4467,0.9086,102.75,1.339,1.6889,6.1737,236.918,208,104238000,138511,4747,6.3,109.8322727,-1.4,331.62,0
4/8/2014,1288.25,1293.75,1282.59,1296.3,1299.11,1304.05,1307.22,1293.66,1304.59,1306.42,1312.49,3070.459961,15474.5,1938.99,4383.89,16569.28,0.25,15.12,94.448,0.9068,102.47,1.3414,1.6841,6.178,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
5/8/2014,1288.78,1288.25,1293.75,1282.59,1296.3,1299.11,1304.05,1307.22,1293.66,1304.59,1306.42,3072.199951,15320.30957,1920.21,4352.84,16429.47,0.25,16.87,94.6754,0.9102,102.77,1.3366,1.6874,6.1705,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
6/8/2014,1305.9,1288.78,1288.25,1293.75,1282.59,1296.3,1299.11,1304.05,1307.22,1293.66,1304.59,3050.370117,15159.79004,1920.24,4355.05,16443.34,0.25,16.37,94.6092,0.9095,102.34,1.3355,1.6833,6.1625,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
7/8/2014,1312.63,1305.9,1288.78,1288.25,1293.75,1282.59,1296.3,1299.11,1304.05,1307.22,1293.66,3012.879883,15232.37012,1909.57,4334.97,16368.27,0.25,16.66,94.6364,0.9086,102.06,1.3362,1.6849,6.1618,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
8/8/2014,1309.58,1312.63,1305.9,1288.78,1288.25,1293.75,1282.59,1296.3,1299.11,1304.05,1307.22,3006.830078,14778.37012,1931.59,4370.9,16553.93,0.25,15.77,94.6027,0.905,101.91,1.3412,1.6778,6.1557,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
11/8/2014,1308.48,1309.58,1312.63,1305.9,1288.78,1288.25,1293.75,1282.59,1296.3,1299.11,1304.05,3047.560059,15130.51953,1936.92,4401.33,16569.98,0.25,14.23,94.4767,0.9063,102.14,1.3385,1.6787,6.1528,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
12/8/2014,1309.51,1308.48,1309.58,1312.63,1305.9,1288.78,1288.25,1293.75,1282.59,1296.3,1299.11,3023.77002,15161.30957,1933.75,4389.25,16560.54,0.25,14.13,94.5211,0.9082,102.22,1.3357,1.6806,6.1575,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
13/8/2014,1312.92,1309.51,1308.48,1309.58,1312.63,1305.9,1288.78,1288.25,1293.75,1282.59,1296.3,3056.169922,15213.62988,1946.72,4434.13,16651.8,0.25,12.9,94.4681,0.9079,102.48,1.3367,1.6696,6.1531,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
14/8/2014,1313.52,1312.92,1309.51,1308.48,1309.58,1312.63,1305.9,1288.78,1288.25,1293.75,1282.59,3058.159912,15314.57031,1955.18,4453,16713.58,0.25,12.42,94.3508,0.9056,102.44,1.3376,1.6694,6.1575,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
15/8/2014,1304.7,1313.52,1312.92,1309.51,1308.48,1309.58,1312.63,1305.9,1288.78,1288.25,1293.75,3033.52002,15318.33984,1955.06,4464.93,16662.91,0.25,13.15,94.2941,0.9026,102.19,1.3392,1.6686,6.147,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
18/8/2014,1298.4,1304.7,1313.52,1312.92,1309.51,1308.48,1309.58,1312.63,1305.9,1288.78,1288.25,3073.449951,15322.59961,1971.74,4508.31,16838.74,0.25,12.32,94.2519,0.9066,102.54,1.3358,1.672,6.1425,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
19/8/2014,1295.73,1298.4,1304.7,1313.52,1312.92,1309.51,1308.48,1309.58,1312.63,1305.9,1288.78,3091.110107,15449.79004,1981.6,4527.51,16919.59,0.25,12.21,94.4356,0.9089,102.86,1.332,1.662,6.1425,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
20/8/2014,1291.94,1295.73,1298.4,1304.7,1313.52,1312.92,1309.51,1308.48,1309.58,1312.63,1305.9,3083.5,15454.4502,1986.51,4526.48,16979.13,0.25,11.78,94.5937,0.9116,103.36,1.3284,1.6633,6.1395,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
21/8/2014,1276.78,1291.94,1295.73,1298.4,1304.7,1313.52,1312.92,1309.51,1308.48,1309.58,1312.63,3124.560059,15586.2002,1992.37,4532.1,17039.49,0.25,11.76,94.673,0.9112,103.78,1.3284,1.6589,6.151,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
22/8/2014,1281.1,1276.78,1291.94,1295.73,1298.4,1304.7,1313.52,1312.92,1309.51,1308.48,1309.58,3098.5,15539.19043,1988.4,4538.55,17001.22,0.25,11.47,94.8012,0.9142,103.97,1.3237,1.6574,6.151,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
25/8/2014,1276.84,1281.1,1276.78,1291.94,1295.73,1298.4,1304.7,1313.52,1312.92,1309.51,1308.48,3165.469971,15613.25,1997.92,4557.35,17076.87,0.25,11.7,94.9159,0.9144,103.96,1.3206,1.6585,6.154,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
26/8/2014,1281.2,1276.84,1281.1,1276.78,1291.94,1295.73,1298.4,1304.7,1313.52,1312.92,1309.51,3197.540039,15521.21973,2000.02,4570.64,17106.7,0.25,11.63,94.8617,0.9167,104.12,1.3189,1.657,6.1522,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
27/8/2014,1282.63,1281.2,1276.84,1281.1,1276.78,1291.94,1295.73,1298.4,1304.7,1313.52,1312.92,3194.449951,15534.82031,2000.12,4569.62,17122.01,0.25,11.78,94.6863,0.9148,103.98,1.3192,1.6573,6.143,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
28/8/2014,1289.65,1282.63,1281.2,1276.84,1281.1,1276.78,1291.94,1295.73,1298.4,1304.7,1313.52,3164.439941,15459.86035,1996.74,4557.7,17079.57,0.25,12.05,94.6947,0.915,103.78,1.3178,1.6579,6.1423,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
29/8/2014,1287.32,1289.65,1282.63,1281.2,1276.84,1281.1,1276.78,1291.94,1295.73,1298.4,1304.7,3172.629883,15424.58984,2003.37,4580.27,17098.45,0.25,11.98,94.7251,0.9174,104,1.315,1.6585,6.143,237.231,208.3,104450000,138837,4982,6.1,112.2409524,-1.4,331.62,0
